FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,098031,Lodi,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.4,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,098031,Lodi,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.5,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,098031,Lodi,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,0.7,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,..,0,Il dato non raggiunge la metà della cifra minima considerata,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.2,,,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.5,,,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.7,,,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,108033,Monza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,1,,,ITTER107__108033_N1,Comune incluso nella rilevazione a partire dal 2010,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,..,0,Il dato non raggiunge la metà della cifra minima considerata,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.2,,,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.5,,,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.6,,,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,ITD,Nord-est,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,0.8,,,ITTER107__ITD_N1,'Valori riferiti all"'insieme dei comuni capoluogo. Italia, Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,0.2,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.2,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.5,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.7,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,021008,Bolzano/Bozen,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,1.5,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.4,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.9,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,022205,Trento,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,1.3,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.3,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.7,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.7,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,023091,Verona,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,0.9,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.3,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.5,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.7,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,024116,Vicenza,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,0.8,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.2,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.4,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.4,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,025006,Belluno,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,0.6,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.2,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.5,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.6,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,026086,Treviso,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,0.8,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.2,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.4,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.5,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,027042,Venezia,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,0.7,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2015,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2016,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2017,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2018,..,0,Il dato non raggiunge la metà della cifra minima considerata,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2019,0.1,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2020,0.2,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2021,0.5,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2022,0.6,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
A,Annuale,028060,Padova,FULEPCAR100,Autovetture elettriche (classe Euro non applicabile) - per 100 autovetture,2023,0.9,,,,,TIPO_DATO_AMB__FULEPCAR100_N1,Autovetture a trazione esclusivamente elettrica o altre a emissioni zero,,,,,,,,
